"합계",광진구,414,391,240,34,96,21,23,18,-,5,-,27034,13879,29432,14758,1664,1069,315,195,2148,631,436,2,-,2,242,4027,435,401,247,41,95,-,18,34,24,-,5,5,27723,14175,36559,19005,1756,1130,329,200,2163,628,442,37,35,2,252,4056,427,385,250,37,82,-,16,42,26,-,5,11,24129,12272,31546,15954,1527,987,420,242,2145,197,517,36,35,1,288,2718,450,400,271,32,79,-,18,50,28,3,4,15,26563,13379,32933,17507,1698,1043,328,171,2464,120,594,37,35,2,228,3612,420,374,259,26,77,-,12,46,24,2,2,18,25174,1911,1194,361,182,3212,32,30,2,178,3509,438,390,269,29,79,-,13,48,25,4,1,18,97614,17021,6559,387,195,2471,50,44,6,50,5418,446,389,256,31,81,-,7,14,57,26,5,-,21,5,50527,1908,1233,435,220,3015,30,28,2,30,429,375,244,30,77,-,7,17,54,21,5,2,23,3,53674,1924,1232,2637,31,29,2,184,442,383,251,27,81,-,6,18,59,25,6,3,22,3,68802,1918,1202,1775,34,32,2,231,430,367,244,25,76,-,5,17,63,26,6,3,25,3,72044,1962,1251,1695,42,39,3,265,406,352,241,22,71,-,5,13,54,20,5,3,23,3,72179,2141,1358,1561,39,37,2,255,405,348,237,23,66,-,6,16,57,22,5,2,25,3,68709,1795,1170,1524
"합계",동대문구,337,317,188,27,89,13,20,17,-,3,-,22502,10972,59790,31547,1334,1011,175,117,2324,454,368,25,25,-,845,2595,342,312,192,28,77,5,10,30,20,4,4,2,23491,11639,22409,9648,1486,1103,238,152,2476,125,381,23,23,-,269,3277,352,318,203,27,80,-,8,34,24,3,4,3,25875,12873,32092,15402,1493,1037,437,244,2055,451,362,24,24,-,268,2456,315,302,189,25,79,-,9,13,2,3,4,4,22642,11249,31260,14913,1328,889,417,199,2020,304,327,26,26,-,224,2274,331,292,192,20,72,-,8,39,28,4,3,4,32908,1412,964,437,213,1403,12,12,-,208,2316,328,285,184,19,76,-,6,43,31,4,3,5,31408,1550,1032,433,212,1383,23,22,1,252,4456,349,297,190,18,76,-,4,9,52,29,3,4,11,5,48385,1738,1118,468,248,1444,23,22,1,252,355,301,193,18,79,-,4,7,54,29,3,4,13,5,51011,1710,1095,1462,24,23,1,249,360,304,201,17,77,-,3,6,56,28,3,5,15,5,46559,1779,1129,1475,25,24,1,221,363,309,198,17,84,-,5,5,54,28,3,3,15,5,57442,1852,1187,2389,25,25,-,183,368,312,204,16,81,-,4,7,56,31,4,3,14,4,59584,1778,1100,1481,27,27,-,189,350,299,196,16,80,-,3,4,51,28,3,2,14,4,61754,1624,1038,1532
"합계",중랑구,373,366,249,15,89,13,7,4,1,2,-,23357,11574,44260,22666,1448,1111,149,102,2573,503,408,38,38,-,1284,3944,366,357,240,15,81,10,11,9,5,1,2,1,20356,9638,16935,8211,1283,991,235,167,1452,60,266,32,32,-,-,-,354,341,242,13,77,-,9,13,8,1,2,2,20967,10578,16036,8460,1346,976,410,230,2032,118,478,31,31,-,310,3351,330,318,230,12,65,-,11,12,8,-,1,3,20662,10046,17868,9345,1209,878,325,146,1794,288,316,29,29,-,222,2810,321,307,221,10,66,-,10,14,10,-,-,4,30697,1143,801,324,145,1383,19,19,-,178,1956,198,183,103,11,61,-,8,15,11,-,-,4,23475,1249,879,241,99,1277,19,19,-,153,2469,297,282,198,11,58,-,7,8,15,11,-,-,4,-,26271,2178,1505,301,135,1357,15,15,-,140,306,287,200,11,60,-,8,8,19,13,-,-,6,-,29256,1220,855,1354,18,18,-,216,288,266,187,10,52,-,9,8,22,14,-,-,8,-,28206,1248,839,1304,18,18,-,222,273,253,171,8,54,-,12,8,20,11,-,-,8,1,35977,1213,789,1795,20,20,-,238,276,255,173,6,55,-,12,9,21,11,-,-,9,1,39812,1277,822,1246,21,21,-,310,262,242,162,6,53,-,11,10,20,9,-,-,10,1,39835,1118,718,1189
"합계",성북구,448,435,284,38,105,8,13,9,-,-,4,29511,14886,26434,13541,1799,1236,203,155,1893,423,425,39,39,-,154,3227,460,436,290,42,98,-,6,24,12,-,-,12,30392,15300,27256,13949,1812,1246,204,158,1930,431,433,35,35,-,138,3004,449,426,280,39,99,-,8,23,10,1,1,11,20418,14744,17339,13103,1743,1197,210,159,1872,418,420,35,35,-,121,2643,484,456,297,46,106,-,7,28,10,1,1,16,22195,15890,28849,20656,1933,1313,221,166,2030,453,455,34,34,-,118,2568,466,435,284,39,101,-,11,31,13,1,-,17,20321,2053,-,329,-,2745,33,33,-,355,1971,455,426,290,25,103,-,8,29,15,-,-,14,18714,1918,1227,70,44,2810,30,30,-,36,124,433,405,267,25,99,-,6,8,28,15,-,1,12,-,70782,1878,1228,89,56,1889,29,29,-,251,453,421,279,23,106,-,4,9,32,15,-,1,14,2,81624,2010,1260,1922,30,30,-,271,457,424,275,22,114,-,5,8,33,15,-,-,17,1,93371,2151,1373,1889,34,34,-,293,464,425,277,21,112,-,5,10,39,19,-,-,17,3,103117,2337,1467,1890,38,37,1,295,450,421,274,20,112,-,5,10,29,12,-,-,16,1,101930,2337,1467,2056,52,51,1,349,439,419,278,20,106,-,5,10,20,9,-,-,11,-,103600,2304,1464,1811
"합계",강북구,265,249,166,8,68,7,16,9,1,6,-,12533,6489,12235,6455,870,593,186,131,921,203,211,21,21,-,85,1902,277,259,173,10,71,-,5,18,10,-,5,3,13345,6920,12842,6805,840,603,203,142,957,211,219,21,21,-,85,1910,254,237,161,10,63,-,3,17,9,-,4,4,12296,6397,12296,6397,839,600,201,141,870,192,199,21,21,-,85,1910,254,237,157,11,65,-,4,17,8,-,3,6,12322,6430,16013,8357,830,586,199,142,878,194,201,22,22,-,88,1964,248,231,161,9,57,-,4,17,8,-,3,6,12037,877,-,183,-,1565,22,22,-,167,2141,234,219,162,3,52,-,2,15,7,-,1,7,10527,1031,790,65,38,1480,18,18,-,46,1802,227,206,147,4,48,-,4,3,21,10,-,-,10,1,34180,845,578,77,46,879,17,17,-,50,233,209,154,3,46,-,4,2,24,10,-,2,11,1,39961,815,559,909,17,17,-,171,227,203,153,3,40,-,4,3,24,10,-,1,12,1,44144,867,604,900,15,15,-,159,218,198,150,3,36,-,4,5,20,8,-,1,10,1,45307,897,618,888,17,16,1,229,209,188,141,2,36,-,4,5,21,9,-,1,10,1,46670,897,618,971,18,16,2,306,206,184,137,3,36,-,4,4,22,9,-,1,11,1,47932,919,651,872
"합계",도봉구,297,292,183,19,61,29,5,5,-,-,-,20237,10325,25955,13316,1070,760,231,148,1879,135,549,32,32,-,369,4756,221,217,154,10,43,-,10,4,4,-,-,-,14711,7355,12717,6295,738,521,181,110,1284,157,225,23,23,-,251,2510,270,263,179,18,56,-,10,7,7,-,-,-,18447,9297,16573,8188,875,603,189,134,1275,472,273,28,28,-,900,9136,341,331,229,21,59,-,22,10,8,-,-,2,20891,10406,15238,7702,1128,760,255,183,1920,271,327,36,36,-,652,3803,263,259,183,21,46,-,9,4,4,-,-,-,25888,888,-,249,-,1672,26,26,-,401,2818,385,375,264,26,72,-,13,10,10,-,-,-,41726,1371,917,362,277,1715,35,35,-,349,4522,366,353,244,20,71,-,8,10,13,11,-,-,-,2,31754,1346,932,359,272,1973,32,32,-,34,374,362,254,19,69,-,12,8,12,8,-,-,2,2,34568,1345,915,2074,34,34,-,36,360,345,244,16,67,-,11,7,15,12,-,-,1,2,36591,1299,892,1565,32,32,-,433,335,318,224,17,60,-,11,6,17,13,-,1,1,2,107370,1246,862,1454,33,33,-,510,317,303,216,16,59,-,6,6,14,11,-,1,-,2,33400,1236,852,1344,33,32,1,571,297,283,205,12,57,-,3,6,14,11,-,1,-,2,32620,1094,757,1288
"합계",노원구,416,402,247,46,89,20,14,8,-,5,1,65703,33118,149315,75924,2580,1525,582,345,3040,352,479,54,54,-,605,7023,393,381,260,35,78,-,8,12,9,1,2,-,57017,28054,113525,55653,2402,1298,632,362,2896,257,429,50,50,-,537,6521,456,425,274,40,104,-,7,31,22,3,4,2,44239,21908,59319,29761,2184,1281,446,287,2765,711,589,57,57,-,475,5363,645,617,422,48,118,-,29,28,18,1,5,4,66263,32152,92568,46391,3451,1884,909,568,4218,520,689,70,70,-,755,9582,593,575,417,42,104,-,12,18,11,1,2,4,72036,2997,-,859,-,4159,55,55,-,663,6495,791,750,523,50,157,-,20,41,27,2,7,5,91609,3765,2055,1119,730,5355,67,67,-,663,8543,780,734,511,43,150,-,13,17,46,27,2,7,5,5,78672,4367,2355,1148,762,4704,63,63,-,67,794,749,519,45,150,-,15,20,45,23,2,9,6,5,91351,4315,2307,4864,72,72,-,76,775,728,503,41,145,-,16,23,47,23,2,9,6,7,109352,4400,2369,3745,73,73,-,668,747,700,489,40,136,-,15,20,47,22,2,11,7,5,146578,4410,2365,3623,81,79,2,725,740,691,485,37,133,-,14,22,49,25,2,10,6,6,165142,4513,2380,3514,79,76,3,698,718,671,469,33,132,-,14,23,47,23,3,9,8,4,199929,4096,2139,3412
"합계",은평구,516,502,342,28,117,15,14,10,-,3,1,23609,11885,56420,29870,1874,1327,221,156,1395,570,239,45,45,-,321,4744,532,509,360,31,103,-,15,23,12,-,4,7,25004,12612,59604,31608,1947,1379,239,165,1511,618,259,45,44,1,320,4743,532,504,362,34,95,-,13,28,16,-,5,7,14548,7441,12585,6695,588,411,151,76,992,67,280,45,44,1,337,4727,536,501,365,32,91,-,13,35,18,-,5,12,20766,10649,32875,16821,1473,1011,408,237,1316,889,367,53,49,4,383,4939,485,452,343,20,80,-,9,33,15,-,4,14,18689,1732,1152,364,215,2809,47,43,4,356,4914,436,406,310,23,65,-,8,30,16,-,2,12,111052,1597,1044,310,191,2672,65,38,27,355,3980,515,483,358,26,86,-,5,8,32,17,-,1,14,-,38492,1904,1339,330,200,29418,45,37,8,254,469,433,314,22,85,-,4,8,36,20,-,2,12,2,61254,1756,1154,2900,45,37,8,437,521,480,355,21,90,-,5,9,41,25,-,2,13,1,59263,1986,1260,2801,43,33,10,593,521,480,355,21,90,-,5,9,41,25,-,2,13,1,59263,1986,1260,2801,43,33,10,593,525,485,359,20,87,-,6,13,40,20,-,2,13,5,83635,1916,1211,2172,44,29,15,708,519,478,350,18,91,-,6,13,41,19,-,2,15,5,89376,1859,1175,2105
"합계",서대문구,343,300,203,34,51,12,43,27,10,6,-,26797,14759,31034,16072,1578,1059,311,200,1032,362,208,35,35,-,233,3585,347,302,206,31,55,-,10,45,20,11,10,4,26168,14482,36349,17536,1648,1108,326,210,1079,378,218,34,31,3,226,3483,343,288,199,29,53,-,7,55,21,14,12,8,26124,14056,102640,61777,1291,785,421,260,1489,257,313,34,31,3,238,3347,330,275,191,27,45,-,12,55,26,16,7,6,20766,11336,167041,99915,1481,910,406,227,1673,714,270,36,26,10,159,2631,319,270,187,25,48,-,10,49,19,15,4,11,19689,1751,1170,378,217,2069,30,24,6,169,3240,319,267,189,22,46,-,10,52,19,15,7,11,41270,1870,1199,391,216,1876,35,28,7,36,3578,301,256,181,19,40,-,6,10,45,18,11,5,7,4,47380,1888,1183,385,217,2575,34,28,6,237,351,285,208,18,46,-,5,8,66,28,11,13,8,6,89606,2229,1347,2067,29,22,7,125,342,289,209,16,47,-,5,12,53,14,11,13,9,6,94493,2288,1357,1635,36,32,4,175,345,287,205,13,47,-,6,16,58,22,8,12,8,8,101771,2291,1340,1573,40,28,12,224,346,287,204,13,52,-,5,13,59,20,7,14,9,9,164558,2246,1347,1561,40,23,17,228,348,289,204,15,52,-,5,13,59,19,7,14,10,9,104955,2431,1447,1593
"합계",마포구,524,454,193,56,181,24,70,51,7,8,4,25223,14304,41327,24158,2760,1746,346,204,1175,688,242,1,-,1,201,3084,558,444,208,49,171,-,16,114,59,16,9,30,28148,16014,46867,27420,2869,1816,379,217,1348,789,277,30,28,2,202,3083,574,438,209,40,174,-,15,136,69,15,11,41,27938,15443,64895,36210,1267,838,434,222,1446,410,2504,30,28,2,117,2182,582,443,221,41,166,-,15,139,83,14,1,41,27521,15847,93510,51630,2329,1416,702,383,1597,1527,454,23,19,4,106,1460,558,419,207,40,155,-,17,139,66,10,5,58,25195,2639,1612,627,346,3384,21,17,4,139,2256,577,421,213,43,154,-,11,156,67,16,9,64,229473,2992,1861,710,398,1937,20,17,3,20,2087,565,412,207,36,153,-,3,13,153,66,14,7,59,7,258763,3108,1930,706,403,2042,21,18,3,127,603,442,223,35,163,-,4,17,161,62,18,7,66,8,470227,3455,2157,3415,22,18,4,148,616,444,226,32,162,-,6,18,172,62,18,9,74,9,408673,3751,2330,1879,24,19,5,176,644,461,237,31,163,-,5,25,183,63,21,10,81,8,460233,3845,2395,1969,26,20,6,190,683,497,257,33,168,-,8,31,186,66,19,9,82,10,573557,4194,2422,1950,26,20,6,168,689,502,265,36,166,-,9,26,187,64,18,10,87,8,561693,4058,2341,1983
"합계",양천구,885,870,618,77,152,23,15,9,3,3,-,116032,58990,192867,97465,3860,2441,866,545,7492,1201,872,75,75,-,674,8982,958,936,676,89,153,-,18,22,9,4,3,6,128223,65214,217116,109758,4240,2677,949,600,8110,1300,944,74,74,-,665,8862,923,900,660,79,142,-,19,23,12,1,3,7,120732,61387,200998,101565,4866,3023,949,600,8121,1430,1023,68,68,-,641,8867,969,942,702,72,149,-,19,27,13,1,2,11,120635,61384,200934,101541,5173,3494,938,605,8154,1413,1025,90,90,-,581,8547,973,948,711,76,141,-,20,25,12,1,2,10,107599,4632,2751,521,343,6532,73,73,-,761,10473,987,962,719,74,145,-,24,25,15,1,1,8,68021,4734,2878,523,344,7211,67,67,-,732,10035,1031,1002,745,67,139,-,23,28,29,17,1,2,8,1,81841,5048,2953,593,374,7168,67,67,-,68,1039,1005,735,64,143,-,31,32,34,18,2,1,12,1,111353,5072,2839,6691,77,77,-,775,1052,1018,742,66,145,-,32,33,34,18,2,1,12,1,136375,6055,3363,6798,86,86,-,678,1062,1027,745,63,145,-,33,41,35,17,2,1,13,2,166496,6364,3569,6818,92,92,-,763,1037,1000,721,57,147,-,32,43,37,17,4,2,13,1,219906,6352,3535,5127,89,87,2,651,1008,976,704,56,146,-,31,39,32,14,5,1,12,-,261256,6650,3553,5123
"합계",강서구,650,630,382,55,172,21,20,15,1,4,-,29591,14405,62187,30585,1722,1175,397,248,3959,1489,726,62,62,-,581,8024,710,688,429,68,178,-,13,22,14,2,3,3,31763,15390,69733,34284,1901,1301,443,279,4324,1626,793,57,57,-,534,7377,673,652,415,55,172,-,10,21,13,3,2,3,29208,14134,65331,32181,2302,1590,443,279,4344,1768,815,51,51,-,345,7378,677,650,421,50,169,-,10,27,16,4,2,5,29247,14127,65343,32191,2390,1746,438,280,4211,1455,807,59,59,-,500,7211,667,641,424,47,157,-,13,26,17,2,2,5,30129,2205,1571,175,118,4308,56,56,-,521,7068,671,639,419,41,165,-,14,32,22,2,3,5,80620,2374,1685,182,124,5843,48,48,-,476,6856,706,673,435,39,169,-,9,21,33,20,2,2,4,5,80867,2447,1717,213,143,4807,48,48,-,47,708,670,434,37,168,-,10,21,38,26,1,1,5,5,88937,2394,1672,4078,48,48,-,474,713,673,435,38,167,-,11,22,40,26,2,1,6,5,85042,2729,1883,4589,54,54,-,503,707,666,433,33,165,-,13,22,41,24,2,2,9,4,88597,2774,1923,4543,56,56,-,484,693,649,422,35,157,-,10,25,44,29,2,1,9,3,203081,2822,1946,2698,60,60,-,484,694,643,429,30,153,-,10,21,51,29,3,1,16,2,221572,2690,1860,2764
"합계",구로구,374,355,209,31,84,31,19,13,1,5,-,25460,12353,28067,13067,1414,1003,291,197,2041,842,400,1,-,1,330,5081,410,375,239,30,89,-,17,35,17,10,6,2,24545,11874,25793,12410,1395,964,331,196,2025,500,352,39,36,3,326,4158,426,381,239,33,89,-,20,45,26,6,5,8,24865,12034,25953,12490,1427,980,363,212,2073,548,368,38,38,-,323,4098,393,354,230,26,85,-,13,39,24,6,4,5,24835,12568,21803,11187,1390,962,338,199,2012,538,321,38,37,1,318,3995,407,357,237,24,85,1,10,50,34,7,3,6,24726,1390,962,338,199,2186,39,37,2,76,1957,390,338,221,25,83,-,9,52,35,6,3,8,17485,1585,980,2021,1235,2551,34,32,2,288,4361,393,332,209,22,82,-,9,10,61,35,6,2,10,8,33436,1734,1138,430,277,2617,31,28,3,186,411,355,227,20,85,-,11,12,56,36,5,2,7,6,154200,1755,1189,14139,32,29,3,267,431,367,236,18,90,-,10,13,64,43,5,2,7,7,55049,1887,1270,1596,30,27,3,260,427,366,235,15,94,-,9,13,61,39,5,2,8,7,63580,1862,1275,1517,31,29,2,268,406,352,226,17,88,-,8,13,54,31,6,2,7,8,71880,1821,1253,1479,33,31,2,268,394,352,224,17,91,-,8,12,42,25,3,1,7,6,67655,1632,1125,1467
"합계",금천구,221,213,128,9,59,17,8,7,1,-,-,14376,7284,15977,8100,719,493,153,98,1267,635,189,2,-,2,167,1879,233,221,149,10,53,-,9,12,10,2,-,-,13769,6901,16630,8342,748,521,153,111,1609,243,262,14,10,4,111,1556,228,207,139,8,47,-,13,21,16,2,1,2,13659,6846,16510,8282,724,509,123,93,1594,228,257,18,17,1,123,1796,213,186,130,4,46,-,6,27,19,3,1,4,12453,6270,11701,5874,718,496,131,96,1521,214,247,16,15,1,113,1689,214,182,129,3,47,-,3,32,24,3,1,4,12594,718,496,131,96,961,15,14,1,30,825,212,179,126,5,45,-,3,33,23,3,2,5,9781,822,509,1236,779,1379,13,12,1,109,1539,209,175,121,7,44,-,1,2,34,22,2,4,5,1,25037,916,556,209,123,1369,12,11,1,107,210,172,117,7,43,-,2,3,38,28,2,1,6,1,48941,874,534,8882,11,10,1,102,215,180,120,8,45,-,2,5,35,24,4,1,4,2,33164,976,606,788,11,10,1,104,222,183,121,8,47,-,2,5,39,26,4,3,3,3,56405,1060,635,791,12,10,2,74,224,183,121,8,48,-,2,4,41,27,5,3,3,3,58281,1032,631,794,13,11,2,84,212,177,118,7,46,-,3,3,35,22,5,2,3,3,39305,912,547,758
"합계",영등포구,451,383,205,51,94,33,68,52,3,12,1,34865,17827,54119,28494,1878,1264,419,260,2013,1068,442,3,-,3,230,3163,458,368,220,45,85,-,18,90,56,16,13,5,33828,16926,90781,48894,1625,1128,418,244,2132,318,357,28,22,6,222,2785,477,355,218,41,80,-,16,122,75,10,16,21,34208,17116,90971,48989,1667,1149,461,265,2189,375,376,28,25,3,223,2860,458,341,207,38,79,1,16,117,80,9,15,13,33680,16835,32286,16306,1627,1115,458,261,2056,365,349,28,22,6,213,2790,450,320,200,33,76,1,10,130,90,9,14,17,32513,1627,1115,458,261,2041,30,24,6,60,1896,448,311,203,29,71,1,7,137,97,10,12,18,32786,2029,567,2480,794,2621,24,19,5,209,2840,447,308,195,25,71,1,7,9,139,75,11,18,22,13,57493,2237,1408,452,261,2708,25,20,5,208,471,316,201,28,72,1,5,9,155,94,10,13,25,13,88989,2320,1482,19528,24,19,5,230,470,315,197,29,72,1,6,10,155,95,9,11,25,15,139262,2410,1512,1630,26,21,5,233,467,310,195,24,72,1,7,11,157,94,7,12,28,16,165871,2501,1545,1573,29,22,7,230,446,300,192,23,67,1,7,10,146,79,8,13,31,15,169635,2419,1527,1517,30,24,6,224,445,308,195,24,68,1,7,13,137,73,8,11,32,13,166147,2252,1458,1508
"합계",동작구,118,118,67,10,36,5,-,-,-,-,-,15031,6995,64342,27267,719,385,194,96,796,154,138,22,-,22,450,10810,429,351,206,29,94,-,22,78,21,3,48,6,189782,87025,434718,216742,4405,2802,1005,524,2649,246,528,97,80,17,687,14505,424,347,206,29,92,-,20,77,20,3,45,9,192774,90079,394140,192429,592,314,167,98,2789,215,502,101,71,30,441,23230,429,350,210,25,90,-,25,79,21,1,46,11,63698,30333,211068,106787,2900,1428,781,422,2594,222,496,102,41,61,690,12902,465,372,234,25,87,-,26,93,25,1,56,11,145593,3117,-,971,-,2974,104,37,67,552,14464,441,354,216,29,87,-,22,87,19,1,57,10,471028,2945,-,949,-,2830,101,29,72,550,15446,445,355,218,26,88,-,-,23,90,18,1,54,11,6,474697,2853,1259,616,331,2327,94,20,74,100,466,363,218,25,90,-,8,22,103,17,1,63,13,9,67246,4427,1886,2304,90,16,74,649,472,365,221,27,88,-,6,23,107,17,-,66,15,9,90865,4695,1747,1912,94,22,72,442,458,349,221,19,81,-,8,20,109,20,-,67,12,10,81914,5056,1838,1845,95,23,72,450,465,351,221,21,80,-,10,19,114,18,-,70,15,11,80096,4829,1860,1722,82,18,64,347,471,348,222,22,75,-,10,19,123,19,1,75,17,11,76416,4083,1546,1903
"합계",관악구,158,158,74,22,55,7,-,-,-,-,-,12014,6138,10525,5482,642,470,125,73,970,317,179,61,-,61,420,14633,515,444,252,45,123,-,24,71,24,21,21,5,290858,124319,273928,116931,3337,1494,842,420,3906,337,598,131,75,56,1027,9655,554,405,231,36,120,-,18,149,31,1,21,96,295679,126098,278565,119171,368,252,59,33,3856,321,587,134,69,65,585,30820,472,399,237,30,115,-,17,73,34,1,27,11,54066,28221,71885,36790,2752,1690,475,271,2584,759,549,125,63,62,525,14495,478,401,244,26,118,-,13,77,39,2,23,13,21367,2009,-,431,-,3136,122,56,66,632,16822,463,382,238,21,112,-,11,81,39,2,21,19,309143,2022,-,409,-,2959,113,50,63,605,19758,446,361,225,21,107,-,-,8,85,36,3,24,21,1,299487,1981,1204,505,271,2260,106,37,69,110,456,369,227,17,104,-,10,11,87,33,2,28,23,1,40124,2141,1234,2355,103,33,70,588,455,366,226,17,105,-,8,10,89,36,2,23,26,2,44892,2177,1221,1648,94,27,67,521,450,366,226,15,108,-,7,10,84,33,2,22,24,3,43730,2287,1259,1606,95,29,66,523,443,361,229,12,103,-,7,10,82,31,3,21,24,3,41816,2343,1252,1502,90,29,61,508,431,348,223,13,94,-,8,10,83,33,3,21,23,3,41525,2204,1215,1509
"합계",서초구,839,729,381,109,159,80,110,73,4,28,5,91291,37225,226043,107278,2552,1144,1717,703,7128,94,1421,75,75,-,303,6457,933,763,421,109,163,-,70,170,87,19,43,21,92888,38089,234095,111057,2735,1236,1813,758,7363,102,1548,72,72,-,610,6232,976,764,452,97,154,-,61,212,101,31,42,38,86961,41046,230219,111533,11465,6746,1706,776,7290,88,1024,77,69,8,315,7530,1008,788,476,98,155,-,59,220,105,29,38,48,89067,42508,230077,108422,5309,2939,1746,805,7313,98,1035,76,68,8,311,7439,1050,824,505,82,165,-,72,226,106,30,36,54,91167,5809,3152,1774,-,5355,61,52,9,267,6519,1085,844,526,89,163,-,66,241,116,36,38,51,124696,4820,2608,1764,1266,9269,64,56,8,269,5687,1181,902,549,84,176,-,23,70,279,128,34,40,55,22,138142,7577,4188,2024,1453,12181,67,59,8,390,1087,825,534,79,137,-,26,49,262,119,33,35,58,17,265827,8008,4386,7628,63,57,6,408,1090,835,535,79,141,-,27,53,255,112,34,31,60,18,225440,8902,5032,6273,67,63,4,408,1130,868,552,81,136,-,31,68,262,117,33,30,65,17,840002,8997,5045,4704,72,64,8,417,1119,853,539,83,131,-,28,72,266,118,37,30,67,14,875273,8971,5251,4589,64,56,8,338,1148,881,566,80,128,-,33,74,267,123,37,30,63,14,1187732,8878,5119,4659
"합계",강남구,1695,1478,817,269,240,152,217,163,10,39,5,175561,84764,468517,223694,5624,2991,3193,1316,10170,141,2161,97,97,-,776,10185,1834,1516,868,252,243,-,153,318,188,35,50,45,178429,85950,475450,227055,5727,2995,3296,1373,10517,152,18760,101,101,-,780,10690,1965,1575,948,248,246,-,133,390,217,53,50,70,178352,86536,470626,221887,10751,5517,3439,1641,10492,130,2164,105,98,7,527,11317,2014,1589,986,236,237,-,130,425,209,72,47,97,179668,87297,483986,235814,11541,5795,3337,1605,11068,192,2201,95,87,8,497,10924,2018,1595,984,209,236,-,166,423,203,70,43,107,177003,11215,5700,3340,-,11455,96,87,9,549,10915,2143,1678,1049,227,257,-,145,465,222,83,46,114,196772,11170,5787,2841,1903,10085,96,85,11,559,11078,2196,1688,1063,222,234,-,45,124,508,226,92,44,129,17,364056,15245,7203,2886,1942,12910,109,95,14,644,2078,1589,977,206,239,-,53,114,489,201,87,44,137,20,339903,17293,7937,12623,116,102,14,689,2246,1744,1111,202,239,-,63,129,502,207,87,40,143,25,454331,21055,9337,12745,125,114,11,769,2263,1768,1138,196,228,-,79,127,495,205,81,34,150,25,746581,20359,8974,9931,126,112,14,687,2279,1779,1153,186,247,-,80,113,500,206,77,35,158,24,985544,21665,9715,9961,130,112,18,739,2361,1870,1227,188,249,-,89,117,491,196,73,37,160,25,1327108,23064,10143,10027
"합계",송파구,1167,1134,667,108,291,68,33,22,2,3,6,104856,53713,112488,55954,4120,2658,1338,859,2684,524,534,103,103,-,1024,10432,1180,1139,697,110,275,-,57,41,26,1,6,8,110972,58138,129410,64569,5511,3158,1411,852,2834,589,611,104,104,-,1222,10371,1172,1127,699,107,272,-,49,45,27,2,9,7,88366,44006,102930,51894,5206,2914,1193,759,3969,87,1327,108,108,-,1430,13760,1176,1121,709,101,265,-,46,55,34,2,8,11,87461,43547,101972,51228,5192,2895,1179,750,3982,87,1331,104,104,-,1377,13250,1118,1060,670,91,252,-,47,58,34,2,8,14,82024,4863,-,1094,-,3782,99,99,-,1308,12587,1115,1054,673,87,246,-,48,61,35,3,8,15,92628,4510,2837,1250,443,6315,96,96,-,1268,10267,1100,1029,666,82,231,-,6,44,71,37,3,8,18,5,60441,4736,2931,1393,447,6125,95,94,1,758,1109,1034,676,72,229,-,9,48,75,39,3,7,25,1,77244,4908,3094,6592,92,91,1,670,1093,1023,665,66,232,-,14,46,70,37,4,5,21,3,90488,5013,3181,6658,103,103,-,818,1051,981,640,50,229,-,14,48,70,36,5,4,21,4,343023,4977,3214,6412,103,103,-,834,1115,1028,651,53,242,-,20,62,87,43,7,6,27,4,373644,5543,3471,6131,105,104,1,816,1076,988,626,53,225,-,25,59,88,42,6,7,29,4,313156,5379,3436,4213
"합계",강동구,759,729,439,51,173,66,30,20,1,4,5,63666,32370,71457,35102,2556,1627,769,499,1776,348,105,80,80,-,847,9239,754,730,453,53,166,-,58,24,17,2,3,2,64223,32166,90249,45811,2984,1865,788,434,2981,576,576,74,74,-,984,8820,757,731,471,49,162,-,49,26,18,3,3,2,52994,26276,53522,25928,2524,1573,737,397,2848,25,513,74,74,-,1032,9686,752,721,477,39,167,-,38,31,22,3,3,3,51366,25537,51853,25273,2464,1518,694,374,2857,25,514,76,76,-,1059,9947,718,685,441,39,166,-,39,33,21,4,1,7,48902,2318,-,653,-,2714,70,70,-,974,9151,729,695,445,37,172,-,41,34,20,3,1,10,48800,2408,1519,628,243,3738,68,68,-,946,8215,731,691,448,31,165,-,12,35,40,19,5,2,14,-,33334,2660,1637,673,267,3707,62,61,1,433,723,683,438,30,163,-,11,41,40,19,3,2,16,-,41533,2621,1593,3918,62,60,2,551,669,631,413,23,143,-,11,41,38,16,2,2,17,1,47989,2565,1583,3881,66,64,2,774,638,600,400,23,132,-,11,34,38,16,2,2,17,1,59869,2486,1520,3683,56,55,1,703,672,630,421,22,137,-,12,38,42,19,2,3,17,1,85235,2714,1657,2732,58,58,-,712,724,685,418,22,137,-,20,88,39,17,2,2,16,2,338241,3416,2119,2578
